5.945719,3.16086,19.26027
5.210658,3.556962,19.84322
4.436169,3.92028,20.54568
3.626919,4.244334,21.36161
2.787573,4.522639,22.28493
1.922795,4.748715,23.30959
1.03725,4.916079,24.42952
0.1356061,5.018249,25.63864
-0.7774751,5.048743,26.93092
-1.697327,5.001079,28.30026
-2.619284,4.868775,29.74063
-3.538681,4.645349,31.24594
-4.450854,4.324318,32.81014
-5.351138,3.899201,34.42717
-6.234867,3.363515,36.09095
-7.097375,2.710778,37.79544
-7.933998,1.934511,39.53455
